city_id,city_name,iso3,year,ghsl_built_surface_km2,ghsl_built_surface_nres_km2,ghsl_built_volume_m3,ghsl_built_volume_nres_m3,ghsl_source
san_salvador_sv,San Salvador,SLV,2015,56.143302,2.838055,6.14463886E8,3.370296E7,gee_ghsl_p2023a
port_au_prince_ht,Port-au-Prince,HTI,2015,62.250829,2.29839,6.22925541E8,2.0871802E7,gee_ghsl_p2023a
sydney_au,Sydney,AUS,2015,310.546452,30.551499,2.981284154E9,3.7371451E8,gee_ghsl_p2023a
melbourne_au,Melbourne,AUS,2015,401.209366,63.82941,3.287123198E9,6.66318325E8,gee_ghsl_p2023a
brisbane_au,Brisbane,AUS,2015,164.584903,26.644627,1.494275146E9,2.77577865E8,gee_ghsl_p2023a
perth_au,Perth,AUS,2015,189.172515,21.064997,1.809928702E9,2.45428409E8,gee_ghsl_p2023a
adelaide_au,Adelaide,AUS,2015,136.964755,13.83271,1.079672734E9,1.34931227E8,gee_ghsl_p2023a
canberra_au,Canberra,AUS,2015,4.262159,0.611126,3.9165445E7,9837517.0,gee_ghsl_p2023a
hobart_au,Hobart,AUS,2015,10.906378,1.14592,1.37005594E8,1.4303698E7,gee_ghsl_p2023a
gold_coast_au,Gold Coast,AUS,2015,35.577158,4.60085,3.34113978E8,4.75151E7,gee_ghsl_p2023a
auckland_nz,Auckland,NZL,2015,191.005944,3.862957,2.105416509E9,5.5999238E7,gee_ghsl_p2023a
wellington_nz,Wellington,NZL,2015,13.672337,1.827165,2.40218532E8,3.5460624E7,gee_ghsl_p2023a
christchurch_nz,Christchurch,NZL,2015,31.075544,4.555146,2.56680874E8,4.6539907E7,gee_ghsl_p2023a
darwin_au,Darwin,AUS,2015,8.311719701960781,0.3601071843137254,5.861765005098038E7,3010854.560784313,gee_ghsl_p2023a
newcastle_au,Newcastle,AUS,2015,25.869189,3.180625,2.44078569E8,3.4756847E7,gee_ghsl_p2023a
geelong_au,Geelong,AUS,2015,26.466619,3.259435,2.05700375E8,2.9779143E7,gee_ghsl_p2023a
hamilton_nz,Hamilton,NZL,2015,25.434712,1.036194,2.3498452E8,1.1998045E7,gee_ghsl_p2023a
dunedin_nz,Dunedin,NZL,2015,7.981116,1.010324,9.5762565E7,1.2653291E7,gee_ghsl_p2023a
suva_fj,Suva,FJI,2015,21.995101,0.48934,2.45360295E8,4961876.0,gee_ghsl_p2023a
port_moresby_pg,Port Moresby,PNG,2015,8.428591,1.014038,6.0722044E7,8801100.0,gee_ghsl_p2023a
lae_pg,Lae,PNG,2015,5.27008,0.953851,3.2019393E7,7208906.0,gee_ghsl_p2023a
sao_paulo_br,Sao Paulo,BRA,2015,631.751378,35.65314,8.367063548E9,4.73084871E8,gee_ghsl_p2023a
rio_de_janeiro_br,Rio de Janeiro,BRA,2015,318.840426,10.899781,3.506074981E9,1.36932823E8,gee_ghsl_p2023a
brasilia_br,Brasilia,BRA,2015,62.408702,3.846579,5.57307811E8,4.1551037E7,gee_ghsl_p2023a
belo_horizonte_br,Belo Horizonte,BRA,2015,194.640838,12.954126,2.464681388E9,1.64400518E8,gee_ghsl_p2023a
porto_alegre_br,Porto Alegre,BRA,2015,142.954743,8.176502,1.313361381E9,8.9270679E7,gee_ghsl_p2023a
recife_br,Recife,BRA,2015,89.315965,4.971256,8.54305259E8,4.8312526E7,gee_ghsl_p2023a
curitiba_br,Curitiba,BRA,2015,158.730992,6.625992,1.619362447E9,7.4004965E7,gee_ghsl_p2023a
buenos_aires_ar,Buenos Aires,ARG,2015,653.20271,26.831603,5.727188522E9,2.91585803E8,gee_ghsl_p2023a
cordoba_ar,Cordoba,ARG,2015,90.378985,5.062184,7.77999784E8,4.8098876E7,gee_ghsl_p2023a
rosario_ar,Rosario,ARG,2015,55.485985,4.02432,4.86975621E8,4.1968787E7,gee_ghsl_p2023a
santiago_cl,Santiago,CHL,2015,213.674671,22.732033,1.798658152E9,2.23521386E8,gee_ghsl_p2023a
valparaiso_cl,Valparaiso,CHL,2015,31.708145,1.544473,3.35481581E8,1.6367374E7,gee_ghsl_p2023a
lima_pe,Lima,PER,2015,263.646396,15.864708,2.453134415E9,1.43831318E8,gee_ghsl_p2023a
arequipa_pe,Arequipa,PER,2015,33.26496,1.222817,2.98967993E8,1.1187683E7,gee_ghsl_p2023a
bogota_co,Bogota,COL,2015,144.93648,14.74245,1.517726999E9,1.65923837E8,gee_ghsl_p2023a
medellin_co,Medellin,COL,2015,55.6766,2.913428,8.57442504E8,4.4115736E7,gee_ghsl_p2023a
quito_ec,Quito,ECU,2015,90.995655,4.554083,1.129129793E9,6.5460855E7,gee_ghsl_p2023a
guayaquil_ec,Guayaquil,ECU,2015,83.442184,4.43061,9.25152891E8,5.1127635E7,gee_ghsl_p2023a
la_paz_bo,La Paz,BOL,2015,75.677415,2.418757,7.57999006E8,2.894238E7,gee_ghsl_p2023a
santa_cruz_bo,Santa Cruz,BOL,2015,78.040473,3.940813,6.10455596E8,3.7582793E7,gee_ghsl_p2023a
asuncion_py,Asuncion,PRY,2015,109.433556,5.697231,8.78924399E8,5.465455E7,gee_ghsl_p2023a
montevideo_uy,Montevideo,URY,2015,73.861385,2.829495,7.14926344E8,3.2536533E7,gee_ghsl_p2023a
caracas_ve,Caracas,VEN,2015,65.154581,3.867732,1.217902572E9,7.7372012E7,gee_ghsl_p2023a
maracaibo_ve,Maracaibo,VEN,2015,89.805364,4.493569,7.63693797E8,4.4383545E7,gee_ghsl_p2023a
salvador_br,Salvador,BRA,2015,63.274152,3.250709,8.00168461E8,4.2571755E7,gee_ghsl_p2023a
fortaleza_br,Fortaleza,BRA,2015,100.418679,4.762074,9.57337796E8,4.8232145E7,gee_ghsl_p2023a
manaus_br,Manaus,BRA,2015,75.104966,3.143738,7.77347625E8,3.3797684E7,gee_ghsl_p2023a
belem_br,Belem,BRA,2015,63.496567,1.587875,5.3311025E8,1.5251151E7,gee_ghsl_p2023a
mendoza_ar,Mendoza,ARG,2015,61.003682,1.665678,4.4674644E8,1.4836132E7,gee_ghsl_p2023a
la_plata_ar,La Plata,ARG,2015,56.827591,1.6743,4.33560825E8,1.7123869E7,gee_ghsl_p2023a
concepcion_cl,Concepcion,CHL,2015,20.168334,2.534935,1.67753828E8,2.310915E7,gee_ghsl_p2023a
trujillo_pe,Trujillo,PER,2015,20.906242,0.479303,1.73223873E8,3983763.0,gee_ghsl_p2023a
cusco_pe,Cusco,PER,2015,15.453685,0.164508,1.87221718E8,1891181.0,gee_ghsl_p2023a
cali_co,Cali,COL,2015,48.123219,2.037447,5.68098584E8,2.7624022E7,gee_ghsl_p2023a
barranquilla_co,Barranquilla,COL,2015,44.137246,2.163436,3.5248954E8,1.8399028E7,gee_ghsl_p2023a
cartagena_co,Cartagena,COL,2015,24.343534,3.165765,2.18187796E8,3.1306189E7,gee_ghsl_p2023a
georgetown_gy,Georgetown,GUY,2015,7.285698,0.342764,4.8901942E7,2534573.0,gee_ghsl_p2023a
paramaribo_sr,Paramaribo,SUR,2015,25.82632,0.933286,1.95164603E8,8042314.0,gee_ghsl_p2023a
valencia_ve,Valencia,VEN,2015,73.385466,8.877187,6.07850831E8,9.0276061E7,gee_ghsl_p2023a
cairo_eg,Cairo,EGY,2020,369.055188,17.161169,4.95219063E9,2.28748195E8,gee_ghsl_p2023a
alexandria_eg,Alexandria,EGY,2020,80.093291,5.756523,1.047462969E9,7.2672414E7,gee_ghsl_p2023a
lagos_ng,Lagos,NGA,2020,411.336404,20.238891,4.082576225E9,2.38351959E8,gee_ghsl_p2023a
abuja_ng,Abuja,NGA,2020,71.193082,0.677267,6.20361749E8,8057292.0,gee_ghsl_p2023a
johannesburg_za,Johannesburg,ZAF,2020,460.172199,38.034413,3.761067563E9,4.00994323E8,gee_ghsl_p2023a
cape_town_za,Cape Town,ZAF,2020,171.857821,11.770179,1.273510494E9,1.20451809E8,gee_ghsl_p2023a
nairobi_ke,Nairobi,KEN,2020,121.083388,6.294821,1.114642286E9,7.3613311E7,gee_ghsl_p2023a
addis_ababa_et,Addis Ababa,ETH,2020,108.444308,3.319297,1.003205607E9,3.4180492E7,gee_ghsl_p2023a
accra_gh,Accra,GHA,2020,336.361481,9.388145,2.668725284E9,8.4756705E7,gee_ghsl_p2023a
dar_es_salaam_tz,Dar es Salaam,TZA,2020,194.525189,6.362984,1.527050579E9,5.9091818E7,gee_ghsl_p2023a
kampala_ug,Kampala,UGA,2020,163.80282,6.412556,1.232899473E9,5.9037433E7,gee_ghsl_p2023a
kigali_rw,Kigali,RWA,2020,49.993445,0.478534,4.33299312E8,3906617.0,gee_ghsl_p2023a
casablanca_ma,Casablanca,MAR,2020,64.313071,9.957997,6.05873723E8,9.5153948E7,gee_ghsl_p2023a
rabat_ma,Rabat,MAR,2020,25.535321,1.189068,2.06843187E8,8639722.0,gee_ghsl_p2023a
algiers_dz,Algiers,DZA,2020,96.39731,9.375637,8.99444505E8,8.0264893E7,gee_ghsl_p2023a
tunis_tn,Tunis,TUN,2020,113.393818,9.477535,8.73413816E8,8.6979051E7,gee_ghsl_p2023a
tripoli_ly,Tripoli,LBY,2020,119.282447,3.643361,1.053697219E9,3.7097972E7,gee_ghsl_p2023a
dakar_sn,Dakar,SEN,2020,75.816138,3.023306,6.64938882E8,2.920364E7,gee_ghsl_p2023a
luanda_ao,Luanda,AGO,2020,275.216421,6.568622,1.905319396E9,4.625314E7,gee_ghsl_p2023a
maputo_mz,Maputo,MOZ,2020,154.544976,4.554036,1.048159975E9,4.3065074E7,gee_ghsl_p2023a
harare_zw,Harare,ZWE,2020,118.903615,9.158322,7.29243232E8,7.9658867E7,gee_ghsl_p2023a
lusaka_zm,Lusaka,ZMB,2020,105.534303,6.09149,6.71655339E8,4.7798475E7,gee_ghsl_p2023a
gaborone_bw,Gaborone,BWA,2020,33.987945,2.005298,2.26941721E8,1.8008725E7,gee_ghsl_p2023a
kinshasa_cd,Kinshasa,COD,2020,164.297246,4.627158,1.374019392E9,4.2031566E7,gee_ghsl_p2023a
abidjan_ci,Abidjan,CIV,2020,141.868328,9.208986,1.302520467E9,9.8765663E7,gee_ghsl_p2023a
khartoum_sd,Khartoum,SDN,2020,250.205324,2.618119,2.007198984E9,2.6054528E7,gee_ghsl_p2023a
antananarivo_mg,Antananarivo,MDG,2020,59.917688,2.057571,5.20567742E8,2.0061555E7,gee_ghsl_p2023a
ibadan_ng,Ibadan,NGA,2020,176.283336,0.092698,1.471644079E9,816707.0,gee_ghsl_p2023a
kano_ng,Kano,NGA,2020,121.63499,3.132681,9.00537419E8,2.964129E7,gee_ghsl_p2023a
port_harcourt_ng,Port Harcourt,NGA,2020,83.972835,2.118465,6.64388563E8,2.0330991E7,gee_ghsl_p2023a
durban_za,Durban,ZAF,2020,187.238542,9.290044,2.039093628E9,1.11480272E8,gee_ghsl_p2023a
pretoria_za,Pretoria,ZAF,2020,124.323577,6.013192,1.018277858E9,6.2487845E7,gee_ghsl_p2023a
mombasa_ke,Mombasa,KEN,2020,34.700567,1.781519,2.62905549E8,1.5277161E7,gee_ghsl_p2023a
kisumu_ke,Kisumu,KEN,2020,12.538801,0.307298,8.4724853E7,2462581.0,gee_ghsl_p2023a
kumasi_gh,Kumasi,GHA,2020,140.181096,1.104613,1.178785945E9,1.0000621E7,gee_ghsl_p2023a
douala_cm,Douala,CMR,2020,78.314807,5.628977,7.07398246E8,5.2745958E7,gee_ghsl_p2023a
yaounde_cm,Yaounde,CMR,2020,78.533534,3.394924,8.65488024E8,3.9257333E7,gee_ghsl_p2023a
brazzaville_cg,Brazzaville,COG,2020,52.617195,0.514521,4.25369093E8,4438809.0,gee_ghsl_p2023a
conakry_gn,Conakry,GIN,2020,90.720087,1.848796,6.62992965E8,1.4255291E7,gee_ghsl_p2023a
niamey_ne,Niamey,NER,2020,53.586959,0.597969,3.61472168E8,4407005.0,gee_ghsl_p2023a
bamako_ml,Bamako,MLI,2020,116.347651,1.435952,9.10573706E8,1.1867862E7,gee_ghsl_p2023a
nouakchott_mr,Nouakchott,MRT,2020,50.833775,0.276632,3.90574963E8,1986522.0,gee_ghsl_p2023a
djibouti_city_dj,Djibouti City,DJI,2020,12.726388,1.104782,1.12970426E8,9671867.0,gee_ghsl_p2023a
mogadishu_so,Mogadishu,SOM,2020,48.575199,0.727741,3.46677856E8,5936042.0,gee_ghsl_p2023a
bujumbura_bi,Bujumbura,BDI,2020,32.908842,1.053333,3.14178651E8,1.0282947E7,gee_ghsl_p2023a
lilongwe_mw,Lilongwe,MWI,2020,34.88889,0.943822,2.21475787E8,7103815.0,gee_ghsl_p2023a
windhoek_na,Windhoek,NAM,2020,24.975222,2.826288,2.51998065E8,3.0083958E7,gee_ghsl_p2023a
freetown_sl,Freetown,SLE,2020,45.57263,0.684858,4.90922114E8,7526416.0,gee_ghsl_p2023a
monrovia_lr,Monrovia,LBR,2020,65.718417,1.281787,5.05728316E8,1.1633836E7,gee_ghsl_p2023a
ouagadougou_bf,Ouagadougou,BFA,2020,136.217193,1.466425,9.20278134E8,1.1315781E7,gee_ghsl_p2023a
bobo_dioulasso_bf,Bobo-Dioulasso,BFA,2020,40.033255,0.943028,2.74811397E8,7440805.0,gee_ghsl_p2023a
mwanza_tz,Mwanza,TZA,2020,37.746178,1.716305,3.43616125E8,1.7565092E7,gee_ghsl_p2023a
beijing_cn,Beijing,CHN,2020,548.439812,66.834533,8.512579454E9,9.62427928E8,gee_ghsl_p2023a
shanghai_cn,Shanghai,CHN,2020,704.642375,105.465032,9.200031569E9,1.388936599E9,gee_ghsl_p2023a
shenzhen_cn,Shenzhen,CHN,2020,1355.133289,198.663705,1.9907057885E10,2.801460032E9,gee_ghsl_p2023a
guangzhou_cn,Guangzhou,CHN,2020,1355.133289,198.663705,1.9907057885E10,2.801460032E9,gee_ghsl_p2023a
chengdu_cn,Chengdu,CHN,2020,207.489788,27.437561,2.785289153E9,3.15824325E8,gee_ghsl_p2023a
wuhan_cn,Wuhan,CHN,2020,164.103453,19.338584,2.766656707E9,2.75728087E8,gee_ghsl_p2023a
hong_kong_hk,Hong Kong,HKG,2020,28.286063,8.646021,6.97200935E8,2.29321411E8,gee_ghsl_p2023a
taipei_tw,Taipei,TWN,2020,197.160088,33.922292,2.878490818E9,5.22275023E8,gee_ghsl_p2023a
kaohsiung_tw,Kaohsiung,TWN,2020,91.127037,22.962553,1.329522307E9,3.65252555E8,gee_ghsl_p2023a
tokyo_jp,Tokyo,JPN,2020,1451.41228,102.325201,1.9952618935E10,1.646754886E9,gee_ghsl_p2023a
osaka_jp,Osaka,JPN,2020,635.041799,65.145522,9.17803027E9,1.04288865E9,gee_ghsl_p2023a
nagoya_jp,Nagoya,JPN,2020,654.304637,60.478957,7.85428855E9,8.46004258E8,gee_ghsl_p2023a
fukuoka_jp,Fukuoka,JPN,2020,122.274711,5.980464,1.805894275E9,9.303117E7,gee_ghsl_p2023a
sapporo_jp,Sapporo,JPN,2020,113.684636,5.197685,1.612347797E9,8.2280691E7,gee_ghsl_p2023a
yokohama_jp,Yokohama,JPN,2020,1451.41228,102.325201,1.9952618935E10,1.646754886E9,gee_ghsl_p2023a
seoul_kr,Seoul,KOR,2020,461.832097,63.481317,8.214463719E9,1.176831763E9,gee_ghsl_p2023a
busan_kr,Busan,KOR,2020,67.254894,7.185091,1.276099349E9,1.23891453E8,gee_ghsl_p2023a
incheon_kr,Incheon,KOR,2020,461.832097,63.481317,8.214463719E9,1.176831763E9,gee_ghsl_p2023a
singapore_sg,Singapore,SGP,2020,90.620398,22.592305,1.470500219E9,3.60414675E8,gee_ghsl_p2023a
bangkok_th,Bangkok,THA,2020,626.086688,50.114017,6.19417498E9,5.86057523E8,gee_ghsl_p2023a
jakarta_id,Jakarta,IDN,2020,956.978869,102.382276,7.805309893E9,1.114254081E9,gee_ghsl_p2023a
manila_ph,Manila,PHL,2020,422.408797,51.202203,3.544368957E9,5.46066146E8,gee_ghsl_p2023a
kuala_lumpur_my,Kuala Lumpur,MYS,2020,301.601679,54.021192,3.536964776E9,7.30848617E8,gee_ghsl_p2023a
hanoi_vn,Hanoi,VNM,2020,157.263219,8.687447,1.125755582E9,7.8436777E7,gee_ghsl_p2023a
ho_chi_minh_city_vn,Ho Chi Minh City,VNM,2020,348.500026,31.264461,3.171736988E9,3.51215753E8,gee_ghsl_p2023a
phnom_penh_kh,Phnom Penh,KHM,2020,70.247781,8.659145,5.86495296E8,7.4860458E7,gee_ghsl_p2023a
vientiane_la,Vientiane,LAO,2020,19.457854,0.506853,1.47012864E8,4816979.0,gee_ghsl_p2023a
delhi_in,Delhi,IND,2020,519.833097,40.333424,5.099100023E9,4.79299328E8,gee_ghsl_p2023a
mumbai_in,Mumbai,IND,2020,133.570516,21.699462,2.073891194E9,3.11051855E8,gee_ghsl_p2023a
bengaluru_in,Bengaluru,IND,2020,244.726647,21.719343,2.480320797E9,2.79494603E8,gee_ghsl_p2023a
hyderabad_in,Hyderabad,IND,2020,227.110128,10.271894,2.18055115E9,1.12723523E8,gee_ghsl_p2023a
chennai_in,Chennai,IND,2020,217.423339,4.517932,1.904318349E9,5.1089964E7,gee_ghsl_p2023a
dhaka_bd,Dhaka,BGD,2020,366.82388,12.629479,2.063043747E9,1.06814139E8,gee_ghsl_p2023a
karachi_pk,Karachi,PAK,2020,180.813249,13.438687,1.774194173E9,1.60577407E8,gee_ghsl_p2023a
lahore_pk,Lahore,PAK,2020,227.986173,5.565693,2.002873374E9,5.4970725E7,gee_ghsl_p2023a
colombo_lk,Colombo,LKA,2020,208.649491,7.64743,1.610504592E9,6.8229375E7,gee_ghsl_p2023a
kathmandu_np,Kathmandu,NPL,2020,70.093383,1.971274,6.75096254E8,2.0191083E7,gee_ghsl_p2023a
dubai_ae,Dubai,ARE,2020,193.788281,50.252135,2.233271844E9,6.23488952E8,gee_ghsl_p2023a
abu_dhabi_ae,Abu Dhabi,ARE,2020,16.663019,1.160756,2.50567694E8,1.4530146E7,gee_ghsl_p2023a
riyadh_sa,Riyadh,SAU,2020,352.106868,51.258231,3.813846479E9,5.43377729E8,gee_ghsl_p2023a
jeddah_sa,Jeddah,SAU,2020,156.276672,9.01124,1.849873717E9,9.9232663E7,gee_ghsl_p2023a
doha_qa,Doha,QAT,2020,106.435685,16.794294,9.88097215E8,1.75980355E8,gee_ghsl_p2023a
kuwait_city_kw,Kuwait City,KWT,2020,122.851244,13.02716,1.595332626E9,1.75246774E8,gee_ghsl_p2023a
muscat_om,Muscat,OMN,2020,24.698571,2.934352,2.77281998E8,3.3583912E7,gee_ghsl_p2023a
tehran_ir,Tehran,IRN,2020,237.299042,25.442056,2.679875728E9,2.61250265E8,gee_ghsl_p2023a
baghdad_iq,Baghdad,IRQ,2020,190.388503,5.140742,1.516985931E9,4.6832683E7,gee_ghsl_p2023a
tel_aviv_il,Tel Aviv,ISR,2020,73.207261,6.356487,9.03949249E8,8.0593038E7,gee_ghsl_p2023a
jerusalem_il,Jerusalem,ISR,2020,15.013052,1.25786,1.3515621E8,1.1862529E7,gee_ghsl_p2023a
amman_jo,Amman,JOR,2020,130.71065,7.01256,1.540508322E9,7.8931276E7,gee_ghsl_p2023a
beirut_lb,Beirut,LBN,2020,40.834878,2.008431,7.11994546E8,2.9326075E7,gee_ghsl_p2023a
novosibirsk_ru,Novosibirsk,RUS,2020,64.354873,10.528571,8.09386422E8,1.30874308E8,gee_ghsl_p2023a
yekaterinburg_ru,Yekaterinburg,RUS,2020,45.644101,9.67833,5.78839305E8,1.16657802E8,gee_ghsl_p2023a
vladivostok_ru,Vladivostok,RUS,2020,19.003604,3.665568,2.86595115E8,5.6040568E7,gee_ghsl_p2023a
astana_kz,Astana,KAZ,2020,35.690904,3.032505,3.74183402E8,3.2423873E7,gee_ghsl_p2023a
almaty_kz,Almaty,KAZ,2020,89.326281,4.003672,8.85763602E8,4.7947905E7,gee_ghsl_p2023a
tashkent_uz,Tashkent,UZB,2020,176.26176,17.369043,1.550777274E9,1.7707935E8,gee_ghsl_p2023a
bishkek_kg,Bishkek,KGZ,2020,65.905757,4.572422,5.72258128E8,4.9662201E7,gee_ghsl_p2023a
ulaanbaatar_mn,Ulaanbaatar,MNG,2020,59.712824,3.072405,5.7788794E8,3.3443204E7,gee_ghsl_p2023a
kolkata_in,Kolkata,IND,2020,328.584714,16.140366,2.754938376E9,1.73649844E8,gee_ghsl_p2023a
pune_in,Pune,IND,2020,127.724631,6.570396,1.422281449E9,8.7277424E7,gee_ghsl_p2023a
surat_in,Surat,IND,2020,56.2316,7.361429,6.05001813E8,8.1561421E7,gee_ghsl_p2023a
ahmedabad_in,Ahmedabad,IND,2020,111.129371,12.270096,1.158433787E9,1.26251164E8,gee_ghsl_p2023a
mashhad_ir,Mashhad,IRN,2020,85.42534,5.155412,7.30898223E8,4.8043383E7,gee_ghsl_p2023a
tabriz_ir,Tabriz,IRN,2020,38.500578,2.110445,3.86381829E8,2.1415337E7,gee_ghsl_p2023a
baku_az,Baku,AZE,2020,95.967916,8.044951,1.04709415E9,8.5040077E7,gee_ghsl_p2023a
tbilisi_ge,Tbilisi,GEO,2020,35.256592,3.466655,5.09108574E8,4.5017853E7,gee_ghsl_p2023a
yerevan_am,Yerevan,ARM,2020,47.668529,4.167304,5.63985773E8,5.4703916E7,gee_ghsl_p2023a
dushanbe_tj,Dushanbe,TJK,2020,45.228355,2.392689,3.94744918E8,2.4815365E7,gee_ghsl_p2023a
ashgabat_tm,Ashgabat,TKM,2020,29.109714,2.0113,2.38903669E8,1.7659402E7,gee_ghsl_p2023a
khabarovsk_ru,Khabarovsk,RUS,2020,33.298752,6.943362,3.64061676E8,7.539895E7,gee_ghsl_p2023a
krasnoyarsk_ru,Krasnoyarsk,RUS,2020,24.451403,6.61785,2.90448743E8,8.0028949E7,gee_ghsl_p2023a
irkutsk_ru,Irkutsk,RUS,2020,20.897139,3.745356,2.57688896E8,4.519727E7,gee_ghsl_p2023a
omsk_ru,Omsk,RUS,2020,51.049331,7.649671,5.83921287E8,9.4468825E7,gee_ghsl_p2023a
yakutsk_ru,Yakutsk,RUS,2020,13.212011,1.014229,1.26563856E8,1.0633364E7,gee_ghsl_p2023a
istanbul_tr,Istanbul,TUR,2020,265.424801,31.987018,3.367912943E9,4.09176637E8,gee_ghsl_p2023a
london_gb,London,GBR,2020,381.460713,52.808115,3.103166741E9,4.85841929E8,gee_ghsl_p2023a
manchester_gb,Manchester,GBR,2020,151.347866,24.692115,1.169193861E9,2.27653881E8,gee_ghsl_p2023a
paris_fr,Paris,FRA,2020,356.827679,66.793776,3.918486485E9,7.81683017E8,gee_ghsl_p2023a
lyon_fr,Lyon,FRA,2020,66.189845,20.387969,7.95940211E8,2.54957194E8,gee_ghsl_p2023a
marseille_fr,Marseille,FRA,2020,48.627328,8.682828,5.84060483E8,1.0550921E8,gee_ghsl_p2023a
berlin_de,Berlin,DEU,2020,148.810609,32.049958,1.371001476E9,3.38293676E8,gee_ghsl_p2023a
munich_de,Munich,DEU,2020,66.807601,14.541332,4.83851489E8,1.19217252E8,gee_ghsl_p2023a
hamburg_de,Hamburg,DEU,2020,97.818321,27.606346,1.03714114E9,3.33256636E8,gee_ghsl_p2023a
frankfurt_de,Frankfurt,DEU,2020,40.878242,11.135993,4.92824377E8,1.52299354E8,gee_ghsl_p2023a
madrid_es,Madrid,ESP,2020,135.762478,33.652419,1.488374273E9,3.59055429E8,gee_ghsl_p2023a
barcelona_es,Barcelona,ESP,2020,97.202691,33.665547,1.318870519E9,4.34130817E8,gee_ghsl_p2023a
valencia_es,Valencia,ESP,2020,44.95008,15.691635,6.04717062E8,1.88012965E8,gee_ghsl_p2023a
seville_es,Seville,ESP,2020,20.430593,7.123387,2.60515045E8,8.6052792E7,gee_ghsl_p2023a
rome_it,Rome,ITA,2020,89.56933,12.500882,9.3649751E8,1.32274048E8,gee_ghsl_p2023a
milan_it,Milan,ITA,2020,175.341682,57.107166,2.143051644E9,6.66174409E8,gee_ghsl_p2023a
