city_id,event_year,event_type,event_time,rel_growth_adj,rel_risk_adj
barranquilla_co,2017,enter_deep_cooling,-2,-0.2241941081284209,-1.0077608626079417
barranquilla_co,2017,enter_deep_cooling,-1,0.0,0.0
barranquilla_co,2017,enter_deep_cooling,0,-2.8041591757995263,-20.049820303614567
barranquilla_co,2017,enter_deep_cooling,1,-0.2122070588257551,-9.002340336332981
barranquilla_co,2017,enter_deep_cooling,2,0.7730989346630901,8.940128251120267
barranquilla_co,2022,enter_deep_cooling,-2,1.1290772106448739,3.2807087889260984
barranquilla_co,2022,enter_deep_cooling,-1,0.0,0.0
barranquilla_co,2022,enter_deep_cooling,0,-3.4865790792302547,-36.41620587952721
barranquilla_co,2022,enter_deep_cooling,1,-1.1300811645143318,-34.42477805018568
barranquilla_co,2022,enter_deep_cooling,2,-0.5117876646033304,-24.256232353802144
basel_ch,2021,enter_deep_cooling,-2,-1.3547166242389035,-24.56718140888954
basel_ch,2021,enter_deep_cooling,-1,0.0,0.0
basel_ch,2021,enter_deep_cooling,0,-2.1353995793617786,-32.95111790046483
basel_ch,2021,enter_deep_cooling,1,-0.4037629455087015,-22.228685082264747
basel_ch,2021,enter_deep_cooling,2,-1.058801354663998,-13.00617684477114
basel_ch,2024,enter_deep_cooling,-2,0.6550384091552965,-9.222508237493606
basel_ch,2024,enter_deep_cooling,-1,0.0,0.0
basel_ch,2024,enter_deep_cooling,0,-0.6312444920165876,-7.1551468902548905
basel_ch,2024,enter_deep_cooling,1,0.02928811296901547,-2.523388798513892
beijing_cn,2021,enter_deep_cooling,-2,0.07491099678008734,3.8794359888157075
beijing_cn,2021,enter_deep_cooling,-1,0.0,0.0
beijing_cn,2021,enter_deep_cooling,0,-2.6440064343283978,-22.07192591126048
beijing_cn,2021,enter_deep_cooling,1,0.16972586312600896,3.3801664057796543
beijing_cn,2021,enter_deep_cooling,2,-0.1526529399656656,3.9776986492958812
beirut_lb,2018,enter_deep_cooling,-2,-0.9272144963992912,-22.219244196785304
beirut_lb,2018,enter_deep_cooling,-1,0.0,0.0
