alpha_dynamic,alpha_graph,alpha_critical,alpha_base,selection_objective,mean_continent_gain,std_continent_gain,worst_continent_gain,share_positive_continent_gain,robust_score
0.2,0.05,0.2,0.55,0.6897077298533862,0.0431495891622824,0.0357608273195499,0.0176102651875572,1.0,0.041381381122949
0.2,0.1,0.0,0.7000000000000001,0.6584990812975127,0.0105904236669531,0.0268129150674035,-0.0131492270185687,0.3333333333333333,-0.0002905832763241
0.2,0.1,0.05,0.65,0.6678332304450652,0.0183099568642685,0.0278722093595532,-0.0047779796182302,0.6666666666666666,0.0133907625408073
0.2,0.1,0.1,0.6000000000000001,0.6762048737023622,0.0290105397269002,0.0313691701759172,0.0061585318421969,1.0,0.027323607136037
0.2,0.1,0.15,0.55,0.6831132878024622,0.0365663643848545,0.0349452254947198,0.0118043840228658,1.0,0.034731515650489
0.2,0.1,0.2,0.5,0.690895181324424,0.0431159523080478,0.0375445350755811,0.0150555123179951,1.0,0.0412287966776527
0.2,0.15,0.0,0.65,0.6590201756756499,0.0119451253130322,0.0274096956426702,-0.0105343044428806,0.3333333333333333,0.002857243614278
0.2,0.15,0.05,0.6,0.6684095340459529,0.0196639605270123,0.0285445833113664,-0.0021635574388486,0.6666666666666666,0.0165325978849909
0.2,0.15,0.1,0.55,0.6768920224445492,0.0300967513892148,0.0317850271942019,0.0064895601220053,1.0,0.0283902932117325
0.2,0.15,0.15,0.5,0.6842450971972427,0.0376614399920003,0.0364781175399049,0.0117972837930613,1.0,0.0357265960819157
0.2,0.15,0.2,0.45,0.6919152921863079,0.0440824485539771,0.0375032251169333,0.0150844539802915,1.0,0.0422189999375115
0.2,0.2,0.0,0.6000000000000001,0.6600971963857704,0.0121710005175248,0.0283865505233329,-0.0105036459916649,0.3333333333333333,0.003047971758371
0.2,0.2,0.05,0.55,0.6699868513272159,0.0212942141532461,0.030830997213026,-0.0021333993839396,0.6666666666666666,0.0180325953831535
0.2,0.2,0.1,0.5000000000000001,0.6774118305775823,0.0303908369466433,0.03218558981005,0.0064819797498448,1.0,0.0286627299225538
0.2,0.2,0.15,0.45,0.6852095659828693,0.0391528543455156,0.0360377518429822,0.0127997134009526,1.0,0.0372725290668973
0.2,0.2,0.2,0.4000000000000001,0.6926011546833908,0.0452364645874568,0.0372499605662111,0.017697090174446,1.0,0.0434069943849907
0.2,0.25,0.0,0.55,0.6612294201609331,0.0127331700769471,0.0291623489922312,-0.0104732723367563,0.3333333333333333,0.0035919834742207
0.2,0.25,0.05,0.5,0.671007376569482,0.0233904128454556,0.0305148540283801,0.0004804532028276,1.0,0.0216678756037377
0.2,0.25,0.1,0.45,0.6780981136127556,0.0310212168590013,0.0323385659245268,0.0074839292153803,1.0,0.0292945974064572
0.2,0.25,0.15,0.4,0.685951058240793,0.0396433236353258,0.0374413837658942,0.0117813698162368,1.0,0.037665537648033
0.2,0.25,0.2,0.35,0.6929527688156729,0.0455983545160504,0.0370461299012184,0.0177254622441281,1.0,0.0437922230494293
0.25,0.0,0.0,0.75,0.6629250168415238,0.0120187145125982,0.0310846479033511,-0.0184764714533052,0.3333333333333333,-0.00284458345099
0.25,0.0,0.05,0.7,0.6708698579530716,0.0193936499158909,0.0308181359189086,-0.0075215615528662,0.6666666666666666,0.0123790066635962
