event_id,iso3,start_year,end_year,effective_date,policy_name,policy_intensity,source_ref,source_track,evidence_grade,project_id_count,project_ids,source_url_count,primary_source_url,source_domain,has_objective_source,is_external_direct,is_objective_indicator,is_objective_macro,is_ai_inferred,commitment_usd,project_count,assignment_type
pevt_001167,SOM,2023,2023,2023-01-01,urban_services,0.8567262594440008,wb_project:P175731|P180127|P180171|P181308,external_direct,A,4,P175731|P180127|P180171|P181308,4,https://projects.worldbank.org/en/projects-operations/project-detail/P175731,projects.worldbank.org,1,1,0,0,0,1095900000.0,4.0,explicit
pevt_001168,SOM,2024,2024,2024-01-01,urban_mobility,0.6837570774781154,wb_project:P181014,external_direct,A,1,P181014,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181014,projects.worldbank.org,1,1,0,0,0,280000000.0,1.0,explicit
pevt_001169,SOM,2024,2024,2024-01-01,urban_services,0.7495488439994396,wb_project:P178032|P181398|P181512,external_direct,A,3,P178032|P181398|P181512,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178032,projects.worldbank.org,1,1,0,0,0,170000000.0,3.0,explicit
pevt_001170,SOM,2025,2025,2025-01-01,urban_services,0.6561270731194092,wb_project:P172848|P175355,external_direct,A,2,P172848|P175355,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172848,projects.worldbank.org,1,1,0,0,0,39000000.0,2.0,explicit
pevt_001171,SRB,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_001172,SRB,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001173,SRB,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001174,SRB,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001175,SRB,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_001176,SRB,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001177,SUR,2019,2019,2019-01-01,urban_mobility,1.0,wb_project:P165973,external_direct,A,1,P165973,1,https://projects.worldbank.org/en/projects-operations/project-detail/P165973,projects.worldbank.org,1,1,0,0,0,35000000.0,1.0,explicit
pevt_001178,SVK,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_001179,SVK,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001180,SVK,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001181,SVK,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001182,SVK,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_001183,SVK,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001184,SVN,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_001185,SVN,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001186,SVN,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001187,SVN,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001188,SVN,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_001189,SVN,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001190,SWE,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_001191,SWE,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001192,SWE,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001193,SWE,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001194,SWE,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_001195,SWE,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001196,THA,2022,2022,2022-01-01,urban_services,1.0,wb_project:P175659,external_direct,A,1,P175659,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175659,projects.worldbank.org,1,1,0,0,0,20000000.0,1.0,explicit
pevt_001197,TJK,2015,2015,2015-01-01,urban_mobility,0.8077676713350448,wb_project_regional:P145634|P148291,external_direct,A,2,P145634|P148291,2,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,60000000.0,2.0,regional
pevt_001198,TJK,2017,2017,2017-01-01,energy_transition,0.7332746693168486,wb_project:P150816,external_direct,A,1,P150816,1,https://projects.worldbank.org/en/projects-operations/project-detail/P150816,projects.worldbank.org,1,1,0,0,0,225700000.0,1.0,explicit
pevt_001199,TJK,2019,2019,2019-01-01,energy_transition,0.8062775640891047,wb_project_regional:P165313|P170132,external_direct,A,2,P165313|P170132,2,https://projects.worldbank.org/en/projects-operations/project-detail/P165313,projects.worldbank.org,1,1,0,0,0,57700000.0,2.0,regional
pevt_001200,TJK,2019,2019,2019-01-01,urban_services,0.9607483788703456,wb_project:P162637|P163734|P168052,external_direct,A,3,P162637|P163734|P168052,3,https://projects.worldbank.org/en/projects-operations/project-detail/P162637,projects.worldbank.org,1,1,0,0,0,125000000.0,3.0,explicit
pevt_001201,TJK,2020,2020,2020-01-01,energy_transition,0.850487359879579,wb_project:P168211|P173804,external_direct,A,2,P168211|P173804,2,https://projects.worldbank.org/en/projects-operations/project-detail/P168211,projects.worldbank.org,1,1,0,0,0,184000000.0,2.0,explicit
pevt_001202,TJK,2020,2020,2020-01-01,institutional_reform,0.6902440521404176,wb_project:P169168,external_direct,A,1,P169168,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169168,projects.worldbank.org,1,1,0,0,0,73000000.0,1.0,explicit
pevt_001203,TJK,2020,2020,2020-01-01,urban_services,0.712825602321219,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001204,TJK,2021,2021,2021-01-01,digital_connectivity,0.7394614022919881,wb_project:P158576|P173977,external_direct,A,2,P158576|P173977,2,https://projects.worldbank.org/en/projects-operations/project-detail/P158576,projects.worldbank.org,1,1,0,0,0,10000000.0,2.0,explicit
pevt_001205,TJK,2021,2021,2021-01-01,energy_transition,0.8162744515107727,wb_project:P175456|P177609,external_direct,A,2,P175456|P177609,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175456,projects.worldbank.org,1,1,0,0,0,75000000.0,2.0,explicit
pevt_001206,TJK,2021,2021,2021-01-01,urban_services,0.6814752609317787,wb_project:P175952,external_direct,A,1,P175952,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175952,projects.worldbank.org,1,1,0,0,0,58000000.0,1.0,explicit
pevt_001207,TJK,2022,2022,2022-01-01,energy_transition,0.6937348184362908,wb_project:P177563,external_direct,A,1,P177563,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177563,projects.worldbank.org,1,1,0,0,0,80000000.0,1.0,explicit
pevt_001208,TJK,2022,2022,2022-01-01,innovation_industry,0.7184538492070731,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001209,TJK,2022,2022,2022-01-01,urban_services,0.9607483788703456,wb_project:P175356|P177325|P179851,external_direct,A,3,P175356|P177325|P179851,3,https://projects.worldbank.org/en/projects-operations/project-detail/P175356,projects.worldbank.org,1,1,0,0,0,125000000.0,3.0,explicit
pevt_001210,TJK,2023,2023,2023-01-01,energy_transition,0.9252796402460846,wb_project_regional:P178819|P181218|P181219,external_direct,A,3,P178819|P181218|P181219,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178819,projects.worldbank.org,1,1,0,0,0,49300000.0,3.0,regional
pevt_001211,TJK,2023,2023,2023-01-01,urban_mobility,0.9512764216228912,wb_project_regional:P177722|P178878|P181346,external_direct,A,3,P177722|P178878|P181346,3,https://projects.worldbank.org/en/projects-operations/project-detail/P177722,projects.worldbank.org,1,1,0,0,0,97500000.0,3.0,regional
pevt_001212,TJK,2024,2024,2024-01-01,digital_connectivity,0.7258640789315085,wb_project_regional:P181416|P506611,external_direct,A,2,P181416|P506611,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181416,projects.worldbank.org,1,1,0,0,0,7000000.0,2.0,regional
pevt_001213,TJK,2024,2024,2024-01-01,urban_services,0.75,wb_project:P181029,external_direct,A,1,P181029,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181029,projects.worldbank.org,1,1,0,0,0,350000000.0,1.0,explicit
pevt_001214,TKM,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_001215,TKM,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001216,TKM,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_001217,TKM,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_001218,TKM,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_001219,TKM,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_001220,TUN,2015,2015,2015-01-01,urban_mobility,0.7094034938253618,wb_project:P146502,external_direct,A,1,P146502,1,https://projects.worldbank.org/en/projects-operations/project-detail/P146502,projects.worldbank.org,1,1,0,0,0,200910000.0,1.0,explicit
pevt_001221,TUN,2017,2017,2017-01-01,institutional_reform,0.875,wb_project:P151030|P158111,external_direct,A,2,P151030|P158111,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151030,projects.worldbank.org,1,1,0,0,0,600000000.0,2.0,explicit
pevt_001222,TUN,2018,2018,2018-01-01,urban_mobility,0.7432348016423558,wb_project:P161483,external_direct,A,1,P161483,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161483,projects.worldbank.org,1,1,0,0,0,500000000.0,1.0,explicit
pevt_001223,TUN,2018,2018,2018-01-01,urban_services,0.8453706843770579,wb_project:P160245|P167043,external_direct,A,2,P160245|P167043,2,https://projects.worldbank.org/en/projects-operations/project-detail/P160245,projects.worldbank.org,1,1,0,0,0,270000000.0,2.0,explicit
pevt_001224,TUN,2019,2019,2019-01-01,energy_transition,0.6988069055945081,wb_project:P168273,external_direct,A,1,P168273,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168273,projects.worldbank.org,1,1,0,0,0,151000000.0,1.0,explicit
pevt_001225,TUN,2020,2020,2020-01-01,urban_mobility,0.8332956060261365,wb_project:P173324|P173945,external_direct,A,2,P173324|P173945,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173324,projects.worldbank.org,1,1,0,0,0,195000000.0,2.0,explicit
pevt_001226,TUN,2021,2021,2021-01-01,urban_mobility,0.7264422950342866,wb_project:P176352,external_direct,A,1,P176352,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176352,projects.worldbank.org,1,1,0,0,0,318000000.0,1.0,explicit
pevt_001227,TUN,2022,2022,2022-01-01,institutional_reform,0.7584308604487823,wb_project:P163624|P178540,external_direct,A,2,P163624|P178540,2,https://projects.worldbank.org/en/projects-operations/project-detail/P163624,projects.worldbank.org,1,1,0,0,0,25930000.0,2.0,explicit
pevt_001228,TUN,2022,2022,2022-01-01,urban_mobility,0.8711701307386939,wb_project:P177821|P179010,external_direct,A,2,P177821|P179010,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177821,projects.worldbank.org,1,1,0,0,0,541160000.0,2.0,explicit
pevt_001229,TUN,2022,2022,2022-01-01,urban_services,0.6879844804293123,wb_project:P162957,external_direct,A,1,P162957,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162957,projects.worldbank.org,1,1,0,0,0,,,rule_based
pevt_001230,TUN,2023,2023,2023-01-01,energy_transition,0.7201501436921286,wb_project:P179240,external_direct,A,1,P179240,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179240,projects.worldbank.org,1,1,0,0,0,268400000.0,1.0,explicit
pevt_001231,TUN,2023,2023,2023-01-01,urban_mobility,0.6902804205481872,wb_project:P178380,external_direct,A,1,P178380,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178380,projects.worldbank.org,1,1,0,0,0,120000000.0,1.0,explicit
pevt_001232,TUN,2024,2024,2024-01-01,urban_mobility,0.8223560035220757,wb_project:P174017|P175641|P175645,external_direct,A,3,P174017|P175641|P175645,3,https://projects.worldbank.org/en/projects-operations/project-detail/P174017,projects.worldbank.org,1,1,0,0,0,5000000.0,3.0,explicit
pevt_001233,TUR,2015,2015,2015-01-01,urban_mobility,0.8180964389496869,wb_project_regional:P145634|P152799|P157691,external_direct,A,3,P145634|P152799|P157691,3,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,379300000.0,3.0,regional
pevt_001234,TUR,2016,2016,2016-01-01,energy_transition,0.6836533376740982,wb_project:P151739,external_direct,A,1,P151739,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151739,projects.worldbank.org,1,1,0,0,0,289800000.0,1.0,explicit
pevt_001235,TUR,2016,2016,2016-01-01,urban_mobility,0.6848670363535826,wb_project:P156252,external_direct,A,1,P156252,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156252,projects.worldbank.org,1,1,0,0,0,300000000.0,1.0,explicit
pevt_001236,TUR,2016,2016,2016-01-01,urban_services,0.7248632402157849,wb_project:P103470|P128605,external_direct,A,2,P103470|P128605,2,https://projects.worldbank.org/en/projects-operations/project-detail/P103470,projects.worldbank.org,1,1,0,0,0,157970000.0,2.0,explicit
pevt_001237,TUR,2017,2017,2017-01-01,urban_mobility,0.7337767774895633,wb_project:P152117|P158958|P161670,external_direct,A,3,P152117|P158958|P161670,3,https://projects.worldbank.org/en/projects-operations/project-detail/P152117,projects.worldbank.org,1,1,0,0,0,34300000.0,3.0,explicit
pevt_001238,TUR,2018,2018,2018-01-01,energy_transition,0.6313744588402738,wb_project_regional:P126101|P163592,external_direct,A,2,P126101|P163592,2,https://projects.worldbank.org/en/projects-operations/project-detail/P126101,projects.worldbank.org,1,1,0,0,0,11000000.0,2.0,regional
pevt_001239,TUR,2019,2019,2019-01-01,energy_transition,0.7240560568200886,wb_project_regional:P153404|P155510|P165313,external_direct,A,3,P153404|P155510|P165313,3,https://projects.worldbank.org/en/projects-operations/project-detail/P153404,projects.worldbank.org,1,1,0,0,0,26000000.0,3.0,regional
pevt_001240,TUR,2019,2019,2019-01-01,urban_services,0.9060095142178628,wb_project:P157683|P158418|P162762|P168539,external_direct,A,4,P157683|P158418|P162762|P168539,4,https://projects.worldbank.org/en/projects-operations/project-detail/P157683,projects.worldbank.org,1,1,0,0,0,782600000.0,4.0,explicit
pevt_001241,TUR,2020,2020,2020-01-01,energy_transition,0.6876754685908317,wb_project:P169143,external_direct,A,1,P169143,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169143,projects.worldbank.org,1,1,0,0,0,325000000.0,1.0,explicit
pevt_001242,TUR,2020,2020,2020-01-01,institutional_reform,0.6900090036739848,wb_project:P171766,external_direct,A,1,P171766,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171766,projects.worldbank.org,1,1,0,0,0,347350000.0,1.0,explicit
pevt_001243,TUR,2020,2020,2020-01-01,urban_mobility,0.981879102166573,wb_project_regional:P168167|P170532|P171448|P174112|P174285,external_direct,A,5,P168167|P170532|P171448|P174112|P174285,5,https://projects.worldbank.org/en/projects-operations/project-detail/P168167,projects.worldbank.org,1,1,0,0,0,1145580000.0,5.0,regional
pevt_001244,TUR,2020,2020,2020-01-01,urban_services,0.7450464107916441,wb_project_regional:P166820|P169996,external_direct,A,2,P166820|P169996,2,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,280800000.0,2.0,regional
pevt_001245,TUR,2021,2021,2021-01-01,energy_transition,0.8101408110617772,wb_project:P151934|P168730|P172827,external_direct,A,3,P151934|P168730|P172827,3,https://projects.worldbank.org/en/projects-operations/project-detail/P151934,projects.worldbank.org,1,1,0,0,0,302350000.0,3.0,explicit
pevt_001246,TUR,2021,2021,2021-01-01,innovation_industry,0.6848670363535826,wb_project:P171645,external_direct,A,1,P171645,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171645,projects.worldbank.org,1,1,0,0,0,300000000.0,1.0,explicit
pevt_001247,TUR,2021,2021,2021-01-01,urban_mobility,0.7820573660888206,wb_project:P168731|P171489|P172562,external_direct,A,3,P168731|P171489|P172562,3,https://projects.worldbank.org/en/projects-operations/project-detail/P168731,projects.worldbank.org,1,1,0,0,0,135800000.0,3.0,explicit
pevt_001248,TUR,2022,2022,2022-01-01,climate_resilience,0.6893894093840286,wb_project:P175011,external_direct,A,1,P175011,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175011,projects.worldbank.org,1,1,0,0,0,341270000.0,1.0,explicit
pevt_001249,TUR,2022,2022,2022-01-01,urban_services,0.7882292582472628,wb_project:P173025|P176608,external_direct,A,2,P173025|P176608,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173025,projects.worldbank.org,1,1,0,0,0,961400000.0,2.0,explicit
pevt_001250,TUR,2023,2023,2023-01-01,energy_transition,0.8330853787948247,wb_project_regional:P179867|P181218|P181219,external_direct,A,3,P179867|P181218|P181219,3,https://projects.worldbank.org/en/projects-operations/project-detail/P179867,projects.worldbank.org,1,1,0,0,0,581450000.0,3.0,regional
pevt_001251,TUR,2023,2023,2023-01-01,innovation_industry,0.6990934576518523,wb_project:P179255,external_direct,A,1,P179255,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179255,projects.worldbank.org,1,1,0,0,0,450000000.0,1.0,explicit
pevt_001252,TUR,2023,2023,2023-01-01,urban_mobility,0.8350536458089911,wb_project_regional:P178274|P181068|P181346,external_direct,A,3,P178274|P181068|P181346,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178274,projects.worldbank.org,1,1,0,0,0,615000000.0,3.0,regional
pevt_001253,TUR,2023,2023,2023-01-01,urban_services,0.9375,wb_project:P174915|P179217|P179345|P180849,external_direct,A,4,P174915|P179217|P179345|P180849,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174915,projects.worldbank.org,1,1,0,0,0,1920090000.0,4.0,explicit
pevt_001254,TUR,2024,2024,2024-01-01,climate_resilience,0.8614506142188236,wb_project_regional:P177407|P179128|P179313,external_direct,A,3,P177407|P179128|P179313,3,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,1305000000.0,3.0,regional
pevt_001255,TUR,2024,2024,2024-01-01,energy_transition,0.7127645161295357,wb_project:P176375,external_direct,A,1,P176375,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176375,projects.worldbank.org,1,1,0,0,0,664400000.0,1.0,explicit
pevt_001256,TUR,2024,2024,2024-01-01,innovation_industry,0.7901915439589137,wb_project:P180762|P502837,external_direct,A,2,P180762|P502837,2,https://projects.worldbank.org/en/projects-operations/project-detail/P180762,projects.worldbank.org,1,1,0,0,0,1016700000.0,2.0,explicit
pevt_001257,TUR,2024,2024,2024-01-01,urban_mobility,0.8614479254819225,wb_project:P180173|P180781|P181436,external_direct,A,3,P180173|P180781|P181436,3,https://projects.worldbank.org/en/projects-operations/project-detail/P180173,projects.worldbank.org,1,1,0,0,0,1304900000.0,3.0,explicit
pevt_001258,TWN,2017,2017,2017-01-01,digital_connectivity_objective_macro_proxy,0.25,objective_macro_rule:wb_structural_break@2017;score=0.0000;vars=IT.NET.USER.ZS|NE.GDI.FTOT.ZS|NY.GDP.PCAP.CD|FP.CPI.TOTL.ZG,objective_macro,B,0,,1,https://data.worldbank.org/indicator,data.worldbank.org,1,0,0,1,0,,,rule_based
pevt_001259,TZA,2015,2015,2015-01-01,urban_mobility,0.7950420182798235,wb_project:P123134|P150009,external_direct,A,2,P123134|P150009,2,https://projects.worldbank.org/en/projects-operations/project-detail/P123134,projects.worldbank.org,1,1,0,0,0,380000000.0,2.0,explicit
pevt_001260,TZA,2016,2016,2016-01-01,urban_mobility,0.7487056035829339,wb_project:P125728|P153277,external_direct,A,2,P125728|P153277,2,https://projects.worldbank.org/en/projects-operations/project-detail/P125728,projects.worldbank.org,1,1,0,0,0,105000000.0,2.0,explicit
pevt_001261,TZA,2017,2017,2017-01-01,urban_mobility,0.9094374007784796,wb_project:P150496|P150937|P159489,external_direct,A,3,P150496|P150937|P159489,3,https://projects.worldbank.org/en/projects-operations/project-detail/P150496,projects.worldbank.org,1,1,0,0,0,900000000.0,3.0,explicit
pevt_001262,TZA,2017,2017,2017-01-01,urban_services,0.7945648521168845,wb_project:P150361|P150523,external_direct,A,2,P150361|P150523,2,https://projects.worldbank.org/en/projects-operations/project-detail/P150361,projects.worldbank.org,1,1,0,0,0,375000000.0,2.0,explicit
pevt_001263,TZA,2018,2018,2018-01-01,energy_transition,0.7278621727556684,wb_project:P163752,external_direct,A,1,P163752,1,https://projects.worldbank.org/en/projects-operations/project-detail/P163752,projects.worldbank.org,1,1,0,0,0,595000000.0,1.0,explicit
pevt_001264,TZA,2018,2018,2018-01-01,urban_services,0.7153082386935223,wb_project:P163732,external_direct,A,1,P163732,1,https://projects.worldbank.org/en/projects-operations/project-detail/P163732,projects.worldbank.org,1,1,0,0,0,419930000.0,1.0,explicit
pevt_001265,TZA,2019,2019,2019-01-01,institutional_reform,0.7291643342452309,wb_project:P169165,external_direct,A,1,P169165,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169165,projects.worldbank.org,1,1,0,0,0,616900000.0,1.0,explicit
pevt_001266,TZA,2020,2020,2020-01-01,digital_connectivity,0.7215954146453917,wb_project:P170480,external_direct,A,1,P170480,1,https://projects.worldbank.org/en/projects-operations/project-detail/P170480,projects.worldbank.org,1,1,0,0,0,500000000.0,1.0,explicit
pevt_001267,TZA,2021,2021,2021-01-01,urban_mobility,0.7274358302809134,wb_project:P169380,external_direct,A,1,P169380,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169380,projects.worldbank.org,1,1,0,0,0,588000000.0,1.0,explicit
pevt_001268,TZA,2021,2021,2021-01-01,urban_services,0.9084225303241656,wb_project:P164906|P164920|P166415,external_direct,A,3,P164906|P164920|P166415,3,https://projects.worldbank.org/en/projects-operations/project-detail/P164906,projects.worldbank.org,1,1,0,0,0,875000000.0,3.0,explicit
pevt_001269,TZA,2022,2022,2022-01-01,institutional_reform,0.8769984125989835,wb_project:P162493|P170435|P172922,external_direct,A,3,P162493|P170435|P172922,3,https://projects.worldbank.org/en/projects-operations/project-detail/P162493,projects.worldbank.org,1,1,0,0,0,365750000.0,3.0,explicit
pevt_001270,TZA,2022,2022,2022-01-01,urban_mobility,1.0,wb_project:P159954|P165660|P178156|P178157,external_direct,A,4,P159954|P165660|P178156|P178157,4,https://projects.worldbank.org/en/projects-operations/project-detail/P159954,projects.worldbank.org,1,1,0,0,0,1100000000.0,4.0,explicit
